impossible
impracticable
in despair
incurable
irredeemable
irreparable
irreversible
irrevocable
lost
menacing
no-win
past hope
pointless
sad
shot down
sinister
sunk
threatening
tragic
unachievable
unavailing
unfortunate
unmitigable
up the creek
useless
vain
woebegone
worsening
low-grade
adj. inferior
average
bad
base
common
déclassé
fair
good-for-nothing
hack
imperfect
indifferent
junk
lemon
lousy
low-quality
low-rent
mean
mediocre
middling
ordinary
paltry
poorer
sad
second-class
second-rate
shabby
sorry
substandard
tawdry
two-bit
worse
wretched
low-quality
adj. inferior
average
bad
base
common
déclassé
fair
good-for-nothing
hack
imperfect
indifferent
junk
lemon
lousy
low-grade
low-rent
mean
mediocre
middling
ordinary
paltry
poorer
sad
second-class
second-rate
shabby
sorry
substandard
tawdry
two-bit
worse
wretched
melancholic
adj. depressed
at
bad
bleeding
blue
bummed out
cast-down
crestfallen
crummy
dejected
desolate
despondent
destroyed
disconsolate
dispirited
down
down and out
down in the dumps
down in the mouth
downcast
downhearted
dragged
dull
dysphoric
fed up
gloomy
glum
grim
heavy-hearted
hurting
in a blue funk
in pain
in the dumps
in the pits
in the toilet
let down
low
low-down
low-spirited
lugubrious
melancholy
moody
morose
on a downer
pessimistic
ripped
sad
sob story
spiritless
taken down
torn up
tristful
unhappy
weeping
wistful
woebegone
penitential
adj. remorseful
apologetic
attritional
chastened
compunctious
conscience-stricken
contrite
guilt-ridden
mournful
penitent
regretful
repentant
rueful
sad
self-reproachful
sorrowful
sorry
pitiable
adj. pitiful
abject
affecting
afflicted
arousing
base
beggarly
cheap
cheerless
comfortless
commiserative
compassionate
contemptible
deplorable
despicable
dismal
distressed
distressing
grievous
heartbreaking
heartrending
inadequate
insignificant
joyless
lamentable
low
mean
miserable
mournful
moving
paltry
pathetic
piteous
poor
rueful
ruthful
sad
scurvy
shabby
sorrowful
sorry
stirring
suffering
tearful
touching
vile
woeful
worthless
wretched
ruthful
adj. pitiful
abject
affecting
afflicted
arousing
base
beggarly
cheap
cheerless
comfortless
commiserative
compassionate
contemptible
deplorable
despicable
dismal
distressed
distressing
grievous
heartbreaking
heartrending
inadequate
insignificant
joyless
lamentable
low
mean
miserable
mournful
moving
paltry
pathetic
piteous
pitiable
poor
rueful
sad
scurvy
shabby
sorrowful
sorry
stirring
suffering
tearful
touching
vile
woeful
worthless
wretched
second-class
adj. inferior
average
bad
base
common
déclassé
fair
good-for-nothing
hack
imperfect
indifferent
junk
lemon
lousy
low-grade
low-quality
low-rent
mean
mediocre
middling
ordinary
paltry
poorer
sad
second-rate
shabby
sorry
substandard
tawdry
two-bit
worse
wretched
teary
adj. tearful
bawling
blubbering
blubbery
distressed
dolorous
in tears
lachrymose
lamentable
lamenting
moist
mournful
pathetic
pitiable
pitiful
poignant
sad
sniveling
sobbing
sorrowful
watery
weeping
weepy
wet
whimpering
woeful
tenebrific
adj. gloomy
black
bleak
blue
blue funk
broody
chapfallen
cheerless
crabbed
crestfallen
dark
dejected
depressed
desolate
despondent
disconsolate
dismal
dispirited
dour
down in the dumps
down in the mouth
downcast
downhearted
dragged
dreary
forlorn
glum
in low spirits
in the dumps
joyless
low
melancholy
mirthless
miserable
moody
moping
mopish
morose
mournful
oppressed
pessimistic
sad
saturnine
solemn
somber
sulky
sullen
surly
ugly
unhappy
weary
woebegone
woeful
tristful
adj. depressed
at
bad
bleeding
blue
bummed out
cast-down
crestfallen
crummy
dejected
desolate
despondent
destroyed
disconsolate
dispirited
down
down and out
down in the dumps
down in the mouth
downcast
downhearted
dragged
dull
dysphoric
fed up
gloomy
glum
grim
heavy-hearted
hurting
in a blue funk
in pain
in the dumps
in the pits
in the toilet
let down
low
low-down
low-spirited
lugubrious
melancholic
melancholy
moody
morose
on a downer
pessimistic
ripped
sad
sob story
spiritless
taken down
torn up
unhappy
weeping
wistful
woebegone
